code,city,year,population,gdp,gdpp,gdpg
441600,河源市,2016,373,8987162,29205,8.6
441600,河源市,2017,373,3790678,NA,NA
441600,河源市,2018,373,10060027,32530,6.3
350500,泉州市,1999,658.05,9518340,NA,12.2
350500,泉州市,2000,654.62,10450813,NA,11.7
350500,泉州市,2001,657.08,11250986,NA,NA
350500,泉州市,2002,659.03,12230562,16650,10.6
350500,泉州市,2003,662.62,13801105,18414,14
350500,泉州市,2004,665.28,16029716,21260,14.2
350500,泉州市,2005,667.66,16263034,21427,13.1
350500,泉州市,2006,670.4,19007599,24847,15
350500,泉州市,2007,674.29,22837002,29601,15.9
350500,泉州市,2008,677.73,27052915,34840,14.1
350500,泉州市,2009,680.85,30695003,39227,12.5
350500,泉州市,2010,685.27,35649739,44563,12.8
350500,泉州市,2011,689.5,42708864,52245,13.5
350500,泉州市,2012,693.2,47264953,57291,12.26
350500,泉州市,2013,703.5,52180021,74119,10.4
350500,泉州市,2014,716.2,57333576,68254,10.1
350500,泉州市,2015,722.45,61377139,72421,8.9
350500,泉州市,2016,730,66466294,77784,8
350500,泉州市,2017,742,17587544,NA,NA
350500,泉州市,2018,755,84679768,97614,8.85
370900,泰安市,1999,538.59,3563100,NA,3.66
370900,泰安市,2000,540.74,3964000,NA,11.1
370900,泰安市,2001,543.08,4480200,NA,NA
370900,泰安市,2002,546.41,5152000,9458,13.9
370900,泰安市,2003,547.65,6040700,11043,16.1
370900,泰安市,2004,549.95,7321100,13341,16.4
370900,泰安市,2005,550.78,8556600,15547,17.2
370900,泰安市,2006,551.7,10181800,18872,16.5
370900,泰安市,2007,552.6,12261100,22617,16.1
370900,泰安市,2008,554.72,15133000,27794,13.4
370900,泰安市,2009,555.83,17156630,31375,13.6
370900,泰安市,2010,557.01,20516800,37390,13.7
370900,泰安市,2011,797.5,23043100,41850,11.48
370900,泰安市,2012,558.9,25470100,41850,10.69
370900,泰安市,2013,558.8,27907000,49923,9.57
370900,泰安市,2014,562.3,30021852,53853,9.4
370900,泰安市,2015,565.71,31583900,56490,8.1
370900,泰安市,2016,569,33167900,59027,7.2
370900,泰安市,2017,571,11032000,NA,NA
370900,泰安市,2018,573,36515300,64714,5.67
321200,泰州市,1999,501.26,3689193,NA,10.46
321200,泰州市,2000,501.52,4052459,NA,10.6
321200,泰州市,2001,503.1,4499734,NA,NA
321200,泰州市,2002,504,5046038,10021,11.4
321200,泰州市,2003,503.66,5800400,11513,13.4
321200,泰州市,2004,502.77,7052000,14014,14.7
321200,泰州市,2005,502.05,8222600,17474,15
321200,泰州市,2006,503.6,10022800,19933,15.3
321200,泰州市,2007,500.7,12018200,23933,15.7
321200,泰州市,2008,500.89,13943800,27843,13.5
321200,泰州市,2009,503.98,16609200,33166,13.8
321200,泰州市,2010,504.65,20487200,44118,13.5
321200,泰州市,2011,507.1,24226100,52395,12.1
321200,泰州市,2012,506.4,27016700,58378,12.5
321200,泰州市,2013,507.8,30069100,59191,11.3
321200,泰州市,2014,508.5,33708900,72706,10.8
321200,泰州市,2015,507.85,36879000,79479,10.2
321200,泰州市,2016,508,41017800,88330,9.5
321200,泰州市,2017,505,19948100,NA,NA
321200,泰州市,2018,503,51076300,109988,6.7
510500,泸州市,1999,461.45,1620138,NA,4.75
510500,泸州市,2000,463.68,1654956,NA,2
510500,泸州市,2001,464.38,1779648,NA,NA
510500,泸州市,2002,465.91,1922238,4133,8.7
510500,泸州市,2003,468.06,2163954,4634,11.1
510500,泸州市,2004,473.99,2587937,6182,13.18
510500,泸州市,2005,479.63,2849099,6753,12.6
510500,泸州市,2006,484.1,3311151,7819,13.6
510500,泸州市,2007,489.15,4038967,9474,15.3
510500,泸州市,2008,493.38,5084223,11831,15
510500,泸州市,2009,497.15,5876030,13591,14.5
510500,泸州市,2010,502.32,7148088,16698,16.5
510500,泸州市,2011,503,9008666,21339,15.9
510500,泸州市,2012,505.2,10304538,24317,14.8
510500,泸州市,2013,508.4,11404815,22450,10.68
510500,泸州市,2014,508.9,12597311,29655,11
510500,泸州市,2015,505.68,13534133,31714,11
510500,泸州市,2016,508,14819105,34497,9.5
510500,泸州市,2017,510,8407557,NA,NA
510500,泸州市,2018,510,16949712,39230,7.6
410300,洛阳市,1999,615.65,3774544,NA,5.78
410300,洛阳市,2000,626.01,4227640,NA,9.6
410300,洛阳市,2001,628.14,4651893,NA,NA
410300,洛阳市,2002,633.25,5350145,8483,11
410300,洛阳市,2003,638.79,6863165,10823,16.6
410300,洛阳市,2004,647.16,9051980,14204,16.2
410300,洛阳市,2005,653.37,11123986,17383,15.1
410300,洛阳市,2006,664.39,13336460,20241,15.74
410300,洛阳市,2007,676.05,15953222,25120,16.2
410300,洛阳市,2008,686.5,19196384,30084,14.36
410300,洛阳市,2009,694.89,20014846,31170,13.3
410300,洛阳市,2010,703.54,23202460,35762,13.3
410300,洛阳市,2011,267.9,27027571,41198,12.5
410300,洛阳市,2012,709.7,29811236,45316,10
410300,洛阳市,2013,692.3,31407596,45387,5.35
410300,洛阳市,2014,696.2,32845734,49417,9
410300,洛阳市,2015,728.45,34690273,51692,9
410300,洛阳市,2016,737,38201075,56410,8.6
410300,洛阳市,2017,737,16555755,NA,NA
410300,洛阳市,2018,740,46407821,67707,7.9
370100,济南市,1999,557.63,8813156,NA,10.43
370100,济南市,2000,562.65,9522000,NA,14
370100,济南市,2001,569,10662000,NA,NA
370100,济南市,2002,575.01,12008297,20994,13.2
370100,济南市,2003,582.56,13653256,23590,14.5
370100,济南市,2004,590.08,16188729,27610,15.6
370100,济南市,2005,597.44,18766071,31606,15.6
370100,济南市,2006,603.35,21850856,36394,15.7
370100,济南市,2007,604.85,25628135,42424,15.8
370100,济南市,2008,603.99,30174243,45724,12.98
370100,济南市,2009,603.27,33513645,50376,12.18
370100,济南市,2010,604.08,39105271,57966,12.65
370100,济南市,2011,746.3,44062900,64311,10.6
370100,济南市,2012,609.2,48036762,69444,9.5
370100,济南市,2013,613.3,52301948,85321,8.88
370100,济南市,2014,621.6,57705966,82052,8.76
370100,济南市,2015,625.73,61002320,85919,8.06
370100,济南市,2016,633,65361165,90999,7.76
370100,济南市,2017,644,63890455,NA,NA
370100,济南市,2018,656,78565600,106302,7.4
370800,济宁市,1999,784.56,5300000,NA,6.51
370800,济宁市,2000,790.01,5784400,NA,11
370800,济宁市,2001,791.42,6500200,NA,NA
370800,济宁市,2002,796.77,7435000,9348,14
370800,济宁市,2003,798.89,8826100,11063,16.7
370800,济宁市,2004,802.3,11021600,13767,17.2
370800,济宁市,2005,805.78,12661900,15748,17.3
370800,济宁市,2006,811.83,14560939,18563,16.5
370800,济宁市,2007,818.27,17360100,21992,16.3
370800,济宁市,2008,822.75,21221600,26721,13.1
370800,济宁市,2009,831.31,22381300,27979,12.7
370800,济宁市,2010,843.03,25428200,31561,12.9
370800,济宁市,2011,796.6,28966900,35729,10.8
370800,济宁市,2012,847.1,31893700,39165,11
370800,济宁市,2013,847.8,35015400,41292,9.79
370800,济宁市,2014,860.1,38000607,46213,9.6
370800,济宁市,2015,867.44,40131243,48529,8.38
370800,济宁市,2016,876,43018200,51662,7.96
370800,济宁市,2017,883,17934002,NA,NA
370800,济宁市,2018,891,49305800,58972,5.76
330000,浙江省,1999,4220.12,58736713,NA,10.18
330000,浙江省,2000,4501.2,67192890,NA,13.5
330000,浙江省,2001,4519.85,74314507,NA,NA
330000,浙江省,2002,4535.52,84703664,NA,NA
330000,浙江省,2003,4551.58,99740497,NA,NA
330000,浙江省,2004,4577.23,NA,NA,NA
330000,浙江省,2005,4602.1,NA,NA,NA
330000,浙江省,2006,4629.43,NA,NA,NA
330000,浙江省,2007,4659.33,NA,NA,NA
330000,浙江省,2008,4687.87,NA,NA,NA
330000,浙江省,2009,4716.19,NA,NA,NA
330000,浙江省,2010,4747.94,NA,NA,NA
330000,浙江省,2011,4771.3,317290455,NA,NA
330000,浙江省,2012,4799.4,346038624,NA,NA
330000,浙江省,2013,4826.9,374769624,77640,8.3
330000,浙江省,2014,4859.2,404716652,773013,NA
330000,浙江省,2015,4873.33,NA,NA,NA
330000,浙江省,2016,NA,NA,NA,NA
330000,浙江省,2017,NA,NA,NA,NA
330000,浙江省,2018,NA,NA,NA,NA
632100,海东市,2013,170.5,3370087,19824,NA
632100,海东市,2014,172.4,3656927,25446,15.1
632100,海东市,2015,170.23,3843963,26531,11.2
632100,海东市,2016,171,4227986,28999,10
632100,海东市,2017,172,1653467,NA,NA
632100,海东市,2018,173,4514606,30597,8
460000,海南省,1999,100.6,1440728,NA,9.2
460000,海南省,2000,104.85,1631551,NA,10.8
460000,海南省,2001,108.8,1775065,NA,NA
460000,海南省,2002,113.45,1985847,NA,NA
460000,海南省,2003,189.58,2700254,NA,NA
460000,海南省,2004,193.82,NA,NA,NA
460000,海南省,2005,198.49,NA,NA,NA
460000,海南省,2006,229.1,NA,NA,NA
460000,海南省,2007,206.46,NA,NA,NA
460000,海南省,2008,210.4,NA,NA,NA
460000,海南省,2009,213.95,NA,NA,NA
460000,海南省,2010,217.44,NA,NA,NA
460000,海南省,2011,220.5,9970529,NA,NA
460000,海南省,2012,218.9,11497175,NA,NA
460000,海南省,2013,221,12781243,57834,11.17
460000,海南省,2014,223.9,14939579,104527,NA
460000,海南省,2015,318.77,NA,NA,NA
460000,海南省,2016,NA,NA,NA,NA
460000,海南省,2017,NA,NA,NA,NA
460000,海南省,2018,NA,NA,NA,NA
460100,海口市,1999,54.38,1184626,NA,9.04
460100,海口市,2000,57.34,1336153,NA,10.2
460100,海口市,2001,60.2,1456452,NA,NA
460100,海口市,2002,63.88,1627047,26226,12.4
460100,海口市,2003,139.19,2288595,16730,12.8
460100,海口市,2004,143.07,2530155,17928,13.2
460100,海口市,2005,147.3,3013506,17482,12.1
460100,海口市,2006,176.68,3501246,19980,12.9
460100,海口市,2007,152.94,3936858,22109,12.7
460100,海口市,2008,155.82,4431808,24420,10.4
460100,海口市,2009,158.24,4895519,26366,10.8
460100,海口市,2010,160.43,5951444,30329,17.5
460100,海口市,2011,162.4,7132980,35669,12.4
460100,海口市,2012,161.6,8187550,38634,9.3
460100,海口市,2013,163.2,9046355,55499,10.49
460100,海口市,2014,165.3,10917021,49943,9.2
460100,海口市,2015,164.8,11619648,52534,7.5
460100,海口市,2016,167,12576653,56315,7.75
460100,海口市,2017,171,13905779,NA,NA
460100,海口市,2018,178,15105130,66042,7.6
150700,海拉尔,2001,264.95,1678481,NA,NA
150700,海拉尔,2002,267.65,1903600,7116,13.3
150700,海拉尔,2003,269.7,2132626,7902,10.8
370300,淄博市,1999,405.72,5680000,NA,9.01
370300,淄博市,2000,407.99,6422000,NA,11.1
370300,淄博市,2001,410.49,7020900,NA,NA
370300,淄博市,2002,412.03,7800000,18966,13
370300,淄博市,2003,413.14,10033800,24319,16.6
370300,淄博市,2004,414.99,12309600,29729,17
370300,淄博市,2005,416.77,14309500,32533,17.1
370300,淄博市,2006,418.13,16451600,37039,15.8
370300,淄博市,2007,419.59,19450200,43499,16
370300,淄博市,2008,420.62,23167800,51547,12.5
370300,淄博市,2009,421.41,24452800,54229,13.2
370300,淄博市,2010,422.36,28667500,63397,13.71
370300,淄博市,2011,259.4,32802300,72176,12
370300,淄博市,2012,423.7,35572100,77876,10.5
370300,淄博市,2013,425.3,38012400,89441,6.86
370300,淄博市,2014,428,40297668,87531,7.4
370300,淄博市,2015,429.6,41302400,89235,7.06
370300,淄博市,2016,432,44120100,94587,7.7
370300,淄博市,2017,433,36697027,NA,NA
370300,淄博市,2018,434,50683500,107720,6.06
340600,淮北市,1999,189.8,987706,NA,6.83
340600,淮北市,2000,196.3,989529,NA,1.1
340600,淮北市,2001,198.78,1073760,NA,NA
340600,淮北市,2002,201.22,1181038,5905,8.2
340600,淮北市,2003,203.94,1324689,6541,8.5
340600,淮北市,2004,209.39,1691300,8183,15.67
340600,淮北市,2005,210.52,2089900,10245,12.2
340600,淮北市,2006,212.2,2247200,11015,10.1
340600,淮北市,2007,213.67,2671818,12674,12.1
340600,淮北市,2008,215.78,3490900,17029,14.5
340600,淮北市,2009,217.74,3718734,18096,11
340600,淮北市,2010,219.56,4616043,22309,14.2
340600,淮北市,2011,221.8,5549156,26239,12.2
340600,淮北市,2012,218.3,6205393,29278,13.22
340600,淮北市,2013,214.5,7036634,32729,13.4
340600,淮北市,2014,215.3,7596370,35324,9.57
340600,淮北市,2015,216.5,7603904,35057,4.4
340600,淮北市,2016,217,7990337,36427,4.95
340600,淮北市,2017,217,6229180,NA,NA
340600,淮北市,2018,218,9851902,43962,3.6
340400,淮南市,1999,202.82,1258010,NA,-0.05
340400,淮南市,2000,206.11,1259965,NA,0.6
340400,淮南市,2001,208.1,1348558,NA,NA
340400,淮南市,2002,210.15,1521178,7275,9.7
340400,淮南市,2003,211.84,1705041,8081,10
340400,淮南市,2004,233.58,2144900,9225,15.2
340400,淮南市,2005,235.78,2636000,11232,16.5
340400,淮南市,2006,237.9,3049800,12876,14.4
340400,淮南市,2007,239.42,3442294,15699,12
340400,淮南市,2008,240.88,4536200,19809,15.4
340400,淮南市,2009,242.52,5087730,22169,13.7
340400,淮南市,2010,243.99,6035491,26049,13
340400,淮南市,2011,245.6,7095384,30400,12.15
340400,淮南市,2012,243.8,7817510,33489,12.7
340400,淮南市,2013,243.3,8193895,33720,4.81
340400,淮南市,2014,243.4,7893187,33361,-0.4
340400,淮南市,2015,246.2,9010822,26398,3.74
340400,淮南市,2016,389,9638395,27990,6.61
340400,淮南市,2017,390,6293324,NA,NA
340400,淮南市,2018,390,11333064,32487,4.31
320800,淮安市,1999,502.48,2527188,NA,13.5
320800,淮安市,2000,510.27,2910502,NA,NA
320800,淮安市,2001,514.38,3290168,NA,NA
320800,淮安市,2002,517.68,3750195,7267,10.8
320800,淮安市,2003,519.92,4206400,8108,12.2
320800,淮安市,2004,524.06,5009700,9597,13.8
320800,淮安市,2005,527.77,5618100,11254,14.3
320800,淮安市,2006,532.76,6510600,12278,15
320800,淮安市,2007,534,7652300,14347,15.2
320800,淮安市,2008,536.91,9158300,17104,13.4
320800,淮安市,2009,534.16,11217500,20946,14.2
320800,淮安市,2010,538.74,13880700,28861,13.85
320800,淮安市,2011,543.2,16900000,35181,13.2
320800,淮安市,2012,546.8,19209100,39992,13.1
320800,淮安市,2013,553,21558600,38985,12.23
320800,淮安市,2014,560.3,24553900,50736,10.9
320800,淮安市,2015,564.45,27450900,56460,10.3
320800,淮安市,2016,568,30480000,62446,9
320800,淮安市,2017,561,22359500,NA,NA
320800,淮安市,2018,561,36012500,73204,6.5
440300,深圳市,1999,119.85,14365071,NA,14.2
440300,深圳市,2000,124.92,16652406,NA,14.8
440300,深圳市,2001,132.04,19541700,NA,NA
440300,深圳市,2002,139.45,22568300,46388,15
440300,深圳市,2003,150.93,28954070,54545,19.2
440300,深圳市,2004,165.13,34228000,59271,17.3
440300,深圳市,2005,181.93,49509078,60801,15.1
440300,深圳市,2006,196.83,58135624,69450,16.6
440300,深圳市,2007,212.38,68015706,79645,14.8
440300,深圳市,2008,228.07,78065387,89814,12.1
440300,深圳市,2009,245.96,82013176,92772,10.7
440300,深圳市,2010,259.87,95815101,106880,12.2
440300,深圳市,2011,548.9,115055298,110421,10
440300,深圳市,2012,287.6,129500601,123247,10
440300,深圳市,2013,310.5,145002302,467749,11.97
440300,深圳市,2014,332.2,160018207,149495,8.8
440300,深圳市,2015,354.99,175028634,157985,8.9
440300,深圳市,2016,385,194926012,167411,9
440300,深圳市,2017,435,224900586,NA,NA
440300,深圳市,2018,455,242219771,189568,7.6
441800,清远市,1999,269.26,1329952,NA,12.79
441800,清远市,2000,385.69,1552273,NA,7.7
441800,清远市,2001,387.13,1618963,NA,NA
441800,清远市,2002,389.03,1713954,4416,9
441800,清远市,2003,389.97,1967999,6142,13.9
441800,清远市,2004,391.26,2482768,7484,19.6
441800,清远市,2005,393.44,3229561,9070,27.8
441800,清远市,2006,398.03,4322273,11991,29.94
441800,清远市,2007,403.01,5939484,16330,32.9
441800,清远市,2008,405.8,7466166,20205,18.4
441800,清远市,2009,408.82,8615921,22797,16.3
441800,清远市,2010,413.47,10881841,28326,17.8
441800,清远市,2011,892.1,10030326,26957,8.3
441800,清远市,2012,405.7,10250321,27320,5.1
441800,清远市,2013,409.8,10930403,26660,6.63
441800,清远市,2014,412.3,11977408,31477,7.9
441800,清远市,2015,418.51,12778570,33392,8.2
441800,清远市,2016,432,13877104,36136,7.88
441800,清远市,2017,437,7754930,NA,NA
441800,清远市,2018,443,15651949,40476,3.95
330300,温州市,1999,721.62,7331880,NA,12.15
330300,温州市,2000,736.32,8281243,NA,12.7
330300,温州市,2001,738.81,9320751,NA,NA
330300,温州市,2002,739.12,10609664,14357,13.1
330300,温州市,2003,742.28,12264424,16558,14.8
330300,温州市,2004,746.19,14025726,18846,14.1
330300,温州市,2005,750.28,15963530,21335,13
330300,温州市,2006,756.48,18375038,24390,13.4
330300,温州市,2007,764.57,21589093,28387,14.3
330300,温州市,2008,771.99,24242923,31555,8.5
330300,温州市,2009,779.11,25273448,32588,8.5
330300,温州市,2010,786.8,29250426,37359,11.1
330300,温州市,2011,798.4,34185315,43132,9.51
330300,温州市,2012,800.2,36691842,40103,6.69
330300,温州市,2013,807.2,40038617,49614,9.12
330300,温州市,2014,813.7,43030460,47118,7.2
330300,温州市,2015,811.21,46180766,50790,8.29
330300,温州市,2016,818,51015586,55779,8.4
330300,温州市,2017,825,21810810,NA,NA
330300,温州市,2018,829,60061616,65055,7.77
610500,渭南市,1999,521.99,1521913,NA,1.19
610500,渭南市,2000,529.02,1642000,NA,9
610500,渭南市,2001,530.79,1700900,NA,NA
610500,渭南市,2002,532.65,1817700,3419,9.1
610500,渭南市,2003,533.94,2074610,3890,8.2
610500,渭南市,2004,536.75,2477000,4627,11
610500,渭南市,2005,537.06,3124200,5723,11.7
610500,渭南市,2006,541.57,3500700,6407,12
610500,渭南市,2007,546.87,4248820,7812,12.8
610500,渭南市,2008,551.88,4897150,9535,15.2
610500,渭南市,2009,556.86,6554980,12069,14.3
610500,渭南市,2010,560.06,8014230,14950,15
610500,渭南市,2011,564.7,10289730,19424,15
610500,渭南市,2012,565.1,11537980,21717,14.5
610500,渭南市,2013,569.8,13490070,23667,16.92
610500,渭南市,2014,561.4,14237500,26675,10.5
610500,渭南市,2015,556.72,14690806,27452,8.7
610500,渭南市,2016,557,14886210,27743,7.5
610500,渭南市,2017,556,3705194,NA,NA
610500,渭南市,2018,546,17677130,33009,7.1
420000,湖北省,1999,4957.1,34707132,NA,-6.02
420000,湖北省,2000,5112.38,38572096,NA,11
420000,湖北省,2001,5132.1,42406026,NA,NA
420000,湖北省,2002,5151.78,46102242,NA,NA
420000,湖北省,2003,5173.17,50773628,NA,NA
420000,湖北省,2004,5171.97,NA,NA,NA
420000,湖北省,2005,5171.57,NA,NA,NA
420000,湖北省,2006,5224.14,NA,NA,NA
420000,湖北省,2007,5261.32,NA,NA,NA
420000,湖北省,2008,5296.74,NA,NA,NA
420000,湖北省,2009,5324.66,NA,NA,NA
420000,湖北省,2010,5329.04,NA,NA,NA
420000,湖北省,2011,150.7,184621800,NA,NA
420000,湖北省,2012,5327,215025200,NA,NA
420000,湖北省,2013,5333.5,241799900,45340,12.45
420000,湖北省,2014,5324.9,267296200,574641,NA
420000,湖北省,2015,5307.79,NA,NA,NA
420000,湖北省,2016,NA,NA,NA,NA
420000,湖北省,2017,NA,NA,NA,NA
420000,湖北省,2018,NA,NA,NA,NA
430000,湖南省,1999,6261.34,34146240,NA,14.87
430000,湖南省,2000,6300.27,36365007,NA,4.4
430000,湖南省,2001,6312.99,39013625,NA,NA
430000,湖南省,2002,6341.47,42868644,NA,NA
430000,湖南省,2003,6368.34,46796428,NA,NA
430000,湖南省,2004,6398.94,NA,NA,NA
430000,湖南省,2005,6440.41,NA,NA,NA
430000,湖南省,2006,6495.89,NA,NA,NA
430000,湖南省,2007,6536.13,NA,NA,NA
430000,湖南省,2008,6589.18,NA,NA,NA
430000,湖南省,2009,6634.71,NA,NA,NA
430000,湖南省,2010,6802.51,NA,NA,NA
430000,湖南省,2011,186,198262773,NA,NA
430000,湖南省,2012,6888,226080044,NA,NA
430000,湖南省,2013,6852.9,251311414,36672,11.16
430000,湖南省,2014,6916.9,276273254,535719,NA
430000,湖南省,2015,6946.85,NA,NA,NA
430000,湖南省,2016,NA,NA,NA,NA
